frame,phase,pelvis_tx,pelvis_ty,ncon,r_heel_btm_x,r_heel_btm_z,r_heel_btm_terrain_z,r_heel_btm_clearance,r_heel_btm_surface,r_heel_btm_edge_margin,r_toe_btm_x,r_toe_btm_z,r_toe_btm_terrain_z,r_toe_btm_clearance,r_toe_btm_surface,r_toe_btm_edge_margin,l_heel_btm_x,l_heel_btm_z,l_heel_btm_terrain_z,l_heel_btm_clearance,l_heel_btm_surface,l_heel_btm_edge_margin,l_toe_btm_x,l_toe_btm_z,l_toe_btm_terrain_z,l_toe_btm_clearance,l_toe_btm_surface,l_toe_btm_edge_margin
0,0,0.699999988079071,1.0053989887237549,4,0.3402494675693404,0.16062925534182398,0.05515104980829308,0.1054782055335309,,,0.4880323618256863,0.09910514617933955,0.07910518504961997,0.01999996112971958,,,0.9698886300994566,0.23203695446545666,0.1572092868483661,0.07482766761709056,,,1.1162323998432135,0.2969099140299114,0.18093015433988247,0.11597975969002894,,
1,1,0.7402912974357605,1.0230381488800049,4,0.3974744286032886,0.1916833591353608,0.06442664603128419,0.1272567131040766,,,0.5329323855284632,0.10638305665112838,0.08638303168760401,0.020000024963524363,,,1.0002002380230621,0.24068215114157349,0.16212249658916766,0.07855965455240582,,,1.1445557466614038,0.30986659250854964,0.1855210867585768,0.12434550574997286,,
2,2,0.7735875770449638,1.030598759651184,8,0.45008294616943945,0.21492852658834335,0.07295396274792228,0.14197456384042106,,,0.573478334738238,0.11295511020590737,0.09295512621685437,0.019999983989053005,,,1.020011228249116,0.2366138348176294,0.16533366078734835,0.07128017403028106,,,1.1631188267339636,0.308343989163744,0.18852997715006123,0.11981401201368277,,
3,3,0.811137966811657,1.0281646251678467,5,0.515786487088669,0.231217821720042,0.08360385232366184,0.14761396939638016,,,0.6334447259756828,0.12267502677996907,0.10267508097118745,0.019999945808781616,,,1.037791997684945,0.2176022903923268,0.16821574641643264,0.049386543975894176,,,1.1799932017497026,0.29111295178525803,0.19126514527133734,0.0998478065139207,,
4,4,0.8478183299303055,1.0198373794555664,4,0.5834710464134524,0.2400356346566717,0.09457484525199834,0.14546078940467333,,,0.7066160527982284,0.13775999254827978,0.11453542426270694,0.023224568285572844,,,1.0466874827538943,0.18965767138531942,0.16965761594707804,0.020000055438241376,,,1.1888457039162077,0.2632514206535347,0.19270004770160626,0.07055137295192843,,
5,5,0.8789795488119125,1.0379045009613037,6,0.6450360394664063,0.27018811364289985,0.10455391743855137,0.1656341962043485,,,0.7755133777489596,0.1774483495823113,0.12570299441986396,0.051745355162447326,,,1.0470272537261525,0.18971267763201316,0.16971268943756218,0.01999998819445098,,,1.1897885452186447,0.2621296192541765,0.19285287288603192,0.06927674636814457,,
6,6,0.9151569455862045,1.0568960905075073,2,0.7226440028799953,0.2972902745003448,0.11713339533257855,0.18015687916776624,,,0.8616980188576351,0.2179871826332944,0.13967266634455483,0.07831451628873956,,,1.0402001189455923,0.18860606295455712,0.1686060788878958,0.019999984066661314,,,1.1843777297748876,0.2581604757183954,0.19197583359432072,0.06618464212407468,,
7,7,0.9510988891124725,1.071823239326477,2,0.8076691918018126,0.31171088993453255,0.13091513160592347,0.18079575832860909,,,0.9550421706740508,0.2492112504449738,0.15480282364624373,0.09440842679873007,,,1.0277588910981692,0.18658944304887748,0.1665894797684579,0.019999963280419586,,,1.1740612582833865,0.25155572030842605,0.19030363631760444,0.061252083990821604,,
8,8,0.9816625416278839,1.0810580253601074,2,0.888709901599862,0.313937832483207,0.14405102349871768,0.16988680898448932,,,1.042488800048408,0.2694737985910873,0.16897705129939844,0.10049674729168884,,,1.0160106422723723,0.18468516762444648,0.1646852056463545,0.01999996197809198,,,1.1644049856431227,0.24471948036386182,0.18873845069909317,0.055981029664768645,,
9,9,1.0170795619487762,1.0883958339691162,2,0.9942481153764942,0.308755093503939,0.16115771679130053,0.14759737671263845,,,1.1531049704545357,0.289019349825,0.1869068307851745,0.10211251903982549,,,1.00412054983292,0.18275788878619806,0.16275794008723998,0.019999948698958075,,,1.1548801875584833,0.23657732312670418,0.18719457579656204,0.04938274733014214,,
10,10,1.0520791709423065,1.092882752418518,2,1.1122085886303474,0.30195055642242036,0.18027793461943656,0.1216726218029838,,,1.2721122387246635,0.3094220143925485,0.20619672365937025,0.10322529073317827,,,0.9976899604620317,0.18171557383597867,0.16171560559888914,0.01999996823708952,,,1.150416135220885,0.22967092231927552,0.18647099737459866,0.043199924944676865,,
11,11,1.0819206535816193,1.0952446460723877,2,1.2193075898135735,0.30050414591362706,0.1976376160051857,0.10286652990844136,,,1.3764329762537388,0.3311082779415985,0.22310607617828757,0.1080022017633109,,,0.9963469246211354,0.18149795316333353,0.1614979128657168,0.020000040297616734,,,1.1503597491238762,0.22514482945112493,0.18646185774987906,0.03868297170124588,,
12,12,1.117324948310852,1.096108317375183,2,1.3403156187003846,0.30628461381623284,0.21725181224777007,0.08903280156846277,,,1.4911920068564901,0.35977587832085867,0.24170737203904874,0.11806850628180993,,,0.9956532337935209,0.18138545602719328,0.16138547249172114,0.019999983535472138,,,1.15088255160203,0.2204860804378095,0.1865465988244751,0.033939481613334405,,
13,13,1.1542966663837433,1.0939066410064697,2,1.4433243879027757,0.3156246682042492,0.23394850776813642,0.08167616043611281,,,1.5874683910438545,0.38524870254174676,0.257312815003034,0.12793588753871277,,,0.9916949204530131,0.18074389279398234,0.1607438693240257,0.020000023469956635,,,1.1481273098732312,0.21471310668577537,0.18610000158244444,0.028613105103330927,,
14,14,1.1873940825462341,1.0887764692306519,2,1.5098788935069114,0.31988612542551215,0.24473633024369099,0.07514979518182116,,,1.649990883418402,0.39730466347987375,0.26744708829292413,0.12985757518694963,,,0.9853843863386584,0.1797209611645618,0.1597209945970086,0.019999966567553207,,,1.1429495787449553,0.2079735735900225,0.18526074293675293,0.022712830653269567,,
15,15,1.2275221943855286,1.085801124572754,2,1.5613108381722016,0.32221641028778725,0.2530729362117657,0.06914347407602156,,,1.7004149297527111,0.4014316325958921,0.27562032398021413,0.12581130861567796,,,0.9787959733788243,0.18498496859406596,0.15865307847681256,0.026331890117253398,,,1.1376913151563146,0.20440841694312062,0.18440843078133964,0.019999986161780975,,
16,16,1.2697484493255615,1.0859301090240479,2,1.5877718933570086,0.31948339228543166,0.25736200970511325,0.06212138258031841,,,1.7295114635969555,0.3938802604900281,0.28033658231488906,0.11354367817513905,,,0.9759306836204725,0.19702396595783794,0.15818864354526974,0.03883532241256821,,,1.1358518660019163,0.2041102501490376,0.18411027439432526,0.01999997575471235,,
