frame,phase,pelvis_tx,pelvis_ty,ncon,r_heel_btm_x,r_heel_btm_z,r_heel_btm_terrain_z,r_heel_btm_clearance,r_heel_btm_surface,r_heel_btm_edge_margin,r_toe_btm_x,r_toe_btm_z,r_toe_btm_terrain_z,r_toe_btm_clearance,r_toe_btm_surface,r_toe_btm_edge_margin,l_heel_btm_x,l_heel_btm_z,l_heel_btm_terrain_z,l_heel_btm_clearance,l_heel_btm_surface,l_heel_btm_edge_margin,l_toe_btm_x,l_toe_btm_z,l_toe_btm_terrain_z,l_toe_btm_clearance,l_toe_btm_surface,l_toe_btm_edge_margin
0,0,1.0499999523162842,1.0521718263626099,4,0.6960370299689629,0.21432844747768348,0.11282067002915039,0.10150777744853309,,,0.8455166524527784,0.157049809871391,0.13704982801673693,0.01999998185465407,,,1.2944428240034842,0.258162514663675,0.2098162891204377,0.04834622554323731,,,1.440775492640959,0.3230605108944172,0.23353535723319274,0.08952515366122443,,
1,1,1.092022117227316,1.0627065896987915,4,0.7548337165116012,0.24937131645475658,0.1223510273027141,0.12702028915204247,,,0.8904570361178152,0.1643341782203721,0.1443342166026181,0.019999961617753997,,,1.3225091323305682,0.25596054388954026,0.21436555815982708,0.04159498572971318,,,1.4669352959773294,0.3249973678070703,0.23777560080237714,0.08722176700469314,,
2,2,1.126364752650261,1.0620691776275635,4,0.8103764976595788,0.27278736373554535,0.131353958920701,0.14143340481484434,,,0.9342852786062572,0.17143839443479747,0.15143833818069938,0.020000056254098092,,,1.3372479813141667,0.2394023853260913,0.21675457878113252,0.022647806544958765,,,1.4808375427954992,0.3101628094765082,0.24002901654522416,0.07013379293128405,,
3,3,1.1657319515943527,1.082193374633789,5,0.883812206214013,0.3157356489834898,0.14325715585771762,0.1724784931257722,,,1.0044282746298654,0.21048944439383643,0.16280781921188586,0.04768162518195057,,,1.3448949347471453,0.23799412805280348,0.21799407376896215,0.02000005428384133,,,1.4884845927070887,0.30875435642507376,0.2412685271712757,0.06748582925379806,,
4,4,1.2049012184143066,1.1036039590835571,2,0.9653122613960775,0.35009235053804133,0.15646750306218066,0.19362484747586067,,,1.0924428311439471,0.2528153345314825,0.17707410219783562,0.07574123233364691,,,1.341822941595628,0.2374961309422076,0.217496134276153,0.019999996666054592,,,1.4865232234717434,0.30595654454452764,0.2409506087534638,0.06500593579106384,,
5,5,1.2383037954568863,1.118838906288147,2,1.0403115919987447,0.36755183261878965,0.1686241475595402,0.19892768505924946,,,1.1760977252373734,0.28277491522946113,0.19063372732763487,0.09214118790182627,,,1.3315248629010294,0.23582690685397092,0.21582691828862235,0.01999998856534857,,,1.477891424502533,0.3006484269741835,0.23955148011327254,0.06109694686091094,,
6,6,1.2769525796175003,1.1316673755645752,2,1.1381149044695662,0.37279181204660355,0.18447709039006815,0.1883147216565354,,,1.2847927579513765,0.3086777954239212,0.20825210952804893,0.10042568589587228,,,1.3181557692901864,0.2336598525552643,0.21365992137047707,0.01999993118478724,,,1.4666662572782658,0.29340627344809,0.2377319923088844,0.05567428113920561,,
7,7,1.315285563468933,1.1401238441467285,2,1.2503655163659382,0.3671521408865659,0.20267179656237555,0.16448034432419034,,,1.4057630244805894,0.3287254000604329,0.2278601848685797,0.10086521519185318,,,1.309196734246721,0.2322077383396928,0.21220775102192035,0.019999987317772444,,,1.4595976668721182,0.287021599185337,0.2365862442072083,0.05043535497812868,,
8,8,1.3480673730373383,1.144758939743042,2,1.3567640339542848,0.3594439852134516,0.21991793653421138,0.13952604867924023,,,1.5162484484285463,0.34567004126359285,0.245768771655721,0.09990126960787185,,,1.3051814447754042,0.23155694118687525,0.21155691259090303,0.02000002859597222,,,1.4569476379548398,0.2824688504058967,0.2361567009140055,0.04631214949189119,,
9,9,1.3865832090377808,1.1478508710861206,2,1.4892436592583387,0.3536444092465382,0.24139156429893047,0.11225284494760776,,,1.6485096338003222,0.36974873606998854,0.26720699248307955,0.10254174358690898,,,1.3038905445815494,0.2313476846755501,0.2113476705268451,0.020000014148705003,,,1.4570022732979366,0.2780574099904773,0.23616555675895345,0.041891853231523835,,
