frame,phase,pelvis_tx,pelvis_ty,ncon,r_heel_btm_x,r_heel_btm_z,r_heel_btm_terrain_z,r_heel_btm_clearance,r_heel_btm_surface,r_heel_btm_edge_margin,r_toe_btm_x,r_toe_btm_z,r_toe_btm_terrain_z,r_toe_btm_clearance,r_toe_btm_surface,r_toe_btm_edge_margin,l_heel_btm_x,l_heel_btm_z,l_heel_btm_terrain_z,l_heel_btm_clearance,l_heel_btm_surface,l_heel_btm_edge_margin,l_toe_btm_x,l_toe_btm_z,l_toe_btm_terrain_z,l_toe_btm_clearance,l_toe_btm_surface,l_toe_btm_edge_margin
0,0,0.7203881330788136,0.9987450838088989,4,0.3664252107314922,0.1609017060318288,0.059393877064476,0.1015078289673528,,,0.5159048332153078,0.10362306842553631,0.08362303505206256,0.020000033373473752,,,0.9648310047660136,0.20473577321782033,0.15638949615576334,0.04834627706205699,,,1.1111636734034884,0.26963376944856243,0.18010856426851837,0.08952520518004406,,
1,1,0.7474987879395485,1.0069228410720825,4,0.40956531319852096,0.19261375716547768,0.06638645799896079,0.1262272991665169,,,0.5457377107753942,0.10845867505834536,0.08845864736909208,0.020000027689253283,,,0.9785882296838714,0.20073032538471586,0.1586194052929879,0.042110920091727955,,,1.1230734996637746,0.26964336161070035,0.1820390284834412,0.08760433312725915,,
2,2,0.7644951418042183,1.0025557279586792,8,0.45066502996485497,0.21516549279198824,0.07304831273360454,0.1421171800583837,,,0.5739240924220004,0.11302733591836225,0.09302737909764573,0.019999956820716522,,,0.9733810725077966,0.17838917459104112,0.15777537697803165,0.020613797613009466,,,1.116939111273081,0.24921352984993445,0.18104470522381816,0.06816882462611629,,
3,3,0.7903333976864815,1.021949052810669,4,0.5098792908165779,0.2561300654438183,0.08264635464363074,0.17348371080018754,,,0.6306295008855829,0.1510377902269469,0.10221876102372417,0.048819029203222744,,,0.9681019907238575,0.1769196545779753,0.15691969040050968,0.019999964177465607,,,1.1117159962479901,0.24763045438927583,0.18019809030047657,0.06743236408879927,,
4,4,0.8245876356959343,1.0419870615005493,2,0.5850931768567958,0.28848906641931454,0.09483777644044511,0.19365128997886943,,,0.7122426951225351,0.19123681907999351,0.11544744694211952,0.075789372137874,,,0.9614086371439741,0.17583476262082492,0.15583476445101224,0.019999998169812683,,,1.106112299331543,0.2442880310247107,0.17928978684314179,0.06499824418156891,,
5,5,0.8672018349170685,1.059666395187378,2,0.6750515860326001,0.3080171835602365,0.10941913858208759,0.19859804497814892,,,0.812046462500422,0.22520774244887448,0.1316246435885519,0.0935830988603226,,,0.9546043709820856,0.1747318333760538,0.1547318606766611,0.019999972699392715,,,1.1012060697252162,0.23901979301257642,0.17849453589000308,0.06052525712257334,,
6,6,0.9143942445516586,1.0732207298278809,2,0.7805951396165693,0.3134164647392712,0.1265266974042553,0.18688976733501592,,,0.9280359299476364,0.2510769653397623,0.15042538100664957,0.10065158433311275,,,0.9518924399877494,0.1742922619487628,0.15429228367331188,0.019999978275450914,,,1.100551502166455,0.23366804056209162,0.17838843700822077,0.05527960355387085,,
7,7,0.9601399600505829,1.0825746059417725,2,0.8984258114924686,0.3089837962148178,0.14562587572184668,0.16335792049297113,,,1.05408920015366,0.2716487004909988,0.17085736061647475,0.10079133987452407,,,0.9523037891140103,0.17435893712108747,0.15435895926964147,0.019999977851446,,,1.102772082629097,0.22898761569647672,0.17874837098423363,0.050239244712243086,,
8,8,1.002118706703186,1.088369369506836,2,1.0242018194783487,0.30123996521303875,0.16601291388731831,0.13522705132572044,,,1.1840038726037543,0.2918429543455952,0.19191523507049743,0.09992771927509778,,,0.9531899671669026,0.17450263142890518,0.15450259990568194,0.020000031523223244,,,1.105169886861656,0.22477293981041704,0.1791370311682013,0.045635908642215756,,
9,9,1.0409508645534515,1.0913176536560059,2,1.1543166370936941,0.29670291337817956,0.18710322987918235,0.10959968349899721,,,1.3132192863977088,0.3160664881673405,0.21285976666097606,0.10320672150636445,,,0.9539211582212493,0.17462112394321552,0.15462111869292863,0.02000000525028689,,,1.1071688276219107,0.22088289795275023,0.1794610395559886,0.04142185839676163,,
10,10,1.0783236920833588,1.091539978981018,2,1.2814116799857427,0.2991844530125259,0.20770407046535622,0.09148038254716967,,,1.4348920639885583,0.34466820440301993,0.23258171204758796,0.11208649235543197,,,0.9532638346691583,0.17451459525114804,0.15451457309207725,0.02000002215907079,,,1.1077277624978228,0.21653714784503464,0.17955163733238258,0.03698551051265206,,
11,11,1.1181611716747284,1.0885517597198486,2,1.3962022733982782,0.30617013735006193,0.22631048234321782,0.07985965500684411,,,1.5419505590976357,0.37237011494786876,0.24993482780215812,0.12243528714571064,,,0.9504746247028448,0.17406252601937758,0.1540624699370691,0.02000005608230848,,,1.1063344956381658,0.21056869778190804,0.1793258026513701,0.031242895130537934,,
12,12,1.1649875938892365,1.0811399221420288,2,1.489855374668025,0.3085796130352694,0.24149071727415514,0.06708889576111424,,,1.6289550651750764,0.3878025632489099,0.26403739167243073,0.12376517157647915,,,0.946341978082352,0.17339263741728522,0.15339260908104754,0.02000002833623768,,,1.1038700957877168,0.20185124066159293,0.17892634798103482,0.022924892680558112,,
13,13,1.2196310758590698,1.0773754119873047,2,1.5556805351867875,0.3070182275781153,0.25216032017564777,0.05485790740246754,,,1.6930094916484761,0.38927245200795413,0.27441997622168113,0.114852475786273,,,0.9441614387819147,0.18171300085155404,0.15303916537861809,0.02867383547293595,,,1.1033209713710042,0.198837345331307,0.1788373403823649,0.020000004948942107,,
14,14,1.2780522108078003,1.075711965560913,3,1.5897853737841425,0.2990132375613713,0.2576883748280866,0.04132486273328473,,,1.7313602306154192,0.3737230741408013,0.2806362490348625,0.0930868251059388,,,0.9458877118745708,0.19719026353383676,0.15331897705325764,0.043871286480579114,,,1.1059523866086798,0.19926388405975742,0.17926386658349636,0.020000017476261067,,
15,15,1.333552062511444,1.0744277238845825,4,1.5970424607004905,0.2883425808190417,0.2588646763366409,0.029477904482400785,,,1.7445233274882108,0.35058720926892406,0.2827698559334972,0.06781735333542688,,,0.949267680407984,0.2170294612172463,0.15386683628803735,0.06316262492920896,,,1.1084007233113717,0.19966067761569412,0.17966071757756916,0.01999996003812496,,
16,16,1.3815889954566956,1.0768978595733643,4,1.5968314710603306,0.28247385900938826,0.25883047701742784,0.02364338199196042,,,1.7472662224249067,0.33719483723250737,0.283214451883502,0.053980385349005344,,,0.9568079223058433,0.24228799356258848,0.15508903439887103,0.08719895916371745,,,1.1112321325610728,0.20011972097163794,0.18011966081610958,0.020000060155528354,,
17,17,1.4187184572219849,1.0858612060546875,4,1.597922112583339,0.2823886526237172,0.2590072591455179,0.023381393478199286,,,1.7484915281629814,0.3367379945654821,0.28341306173959874,0.05332493282588335,,,0.9744784618860198,0.27284036130972417,0.15795325286624343,0.11488710844348074,,,1.1176075146865252,0.20115302608722757,0.18115304675983945,0.019999979327388118,,
18,18,1.4456303715705872,1.0945135354995728,4,1.5961229951164926,0.27871560512976373,0.2587156401233521,0.019999965006411657,,,1.7458469858963084,0.33535239928281285,0.28298440777781203,0.05236799150500082,,,1.003223817820261,0.3045488950642067,0.16261258875943882,0.14193630630476786,,,1.1268411376508174,0.20284462863976482,0.18264972507546648,0.020194903564298344,,
19,19,1.4730659127235413,1.110223650932312,5,1.5951584423892804,0.2785593295644929,0.2585592957332161,0.020000033831276798,,,1.744212416254362,0.33693666021342444,0.28271946031916617,0.05421719989425827,,,1.0502551495741048,0.3456709860119268,0.17023589920467264,0.17543508680725417,,,1.1504053464983681,0.22079129427112223,0.18646924863013434,0.0343220456409879,,
20,20,1.5024502277374268,1.1279054880142212,6,1.595478650059104,0.2786112204491977,0.25861119820722617,0.02000002224197156,,,1.7441453231734643,0.33796794002662245,0.2827085851989997,0.05525935482762273,,,1.1137728792755046,0.3835552745198898,0.1805314905526817,0.2030237839672081,,,1.200496068450249,0.24900384305760753,0.1945884557549436,0.05441538730266393,,
