reset_index,step,reference_index,reward,done,mean_raw_action,min_raw_action,max_raw_action,mean_target_activation,mean_ctrl,max_ctrl,mean_act_state
762,27,789,-2.139494447613978,False,-0.27696359157562256,-0.9394245147705078,0.73775315284729,0.3615182042121887,0.3615182042121887,0.868876576423645,0.38403597474098206
762,28,790,-2.583132130529969,False,-0.2573682367801666,-0.8268617391586304,0.5357917547225952,0.3713158667087555,0.3713158667087555,0.7678958773612976,0.39027735590934753
762,29,791,-3.3167024731064476,False,-0.2950999438762665,-0.960975170135498,0.8999435901641846,0.35245001316070557,0.35245001316070557,0.9499717950820923,0.38078516721725464
762,30,792,-4.986730399629678,False,-0.35575777292251587,-0.9357207417488098,0.9771753549575806,0.32212111353874207,0.32212111353874207,0.9885876774787903,0.35595595836639404
762,31,793,-4.044944272471286,False,-0.09769916534423828,-0.996626615524292,0.9094266891479492,0.45115044713020325,0.45115044713020325,0.9547133445739746,0.4629565477371216
762,32,794,-2.622776674990897,False,-0.2186536341905594,-0.9940721988677979,0.9335222244262695,0.3906731903553009,0.3906731903553009,0.9667611122131348,0.4442589581012726
762,33,795,-2.4157167298033446,False,-0.044553712010383606,-0.9946010112762451,0.9783672094345093,0.4777231514453888,0.4777231514453888,0.9891836047172546,0.49834173917770386
762,34,796,-2.7367410833033254,False,-0.016544552519917488,-0.994442343711853,0.9948592185974121,0.491727739572525,0.491727739572525,0.997429609298706,0.5106214880943298
762,35,797,-3.5306001255422386,False,-0.0053928387351334095,-0.9946861267089844,0.9946548938751221,0.4973035752773285,0.4973035752773285,0.997327446937561,0.5159006118774414
762,36,798,-4.460634704706074,False,-0.0025620406959205866,-0.9968355894088745,0.9893152713775635,0.4987190067768097,0.4987190067768097,0.9946576356887817,0.5191425681114197
762,37,799,-5.124135788565167,False,-0.02903665229678154,-0.9976434111595154,0.9806874990463257,0.48548170924186707,0.48548170924186707,0.9903437495231628,0.5024603605270386
762,38,800,-6.130408286887764,False,-0.05389903858304024,-0.9991366863250732,0.9756624698638916,0.47305047512054443,0.47305047512054443,0.9878312349319458,0.4915871322154999
762,39,801,-7.976269947742491,False,-0.11195524036884308,-0.9998350143432617,0.9718437194824219,0.44402235746383667,0.44402235746383667,0.9859218597412109,0.4691166877746582
762,40,802,-9.127860214768488,False,-0.16536766290664673,-0.999957263469696,0.9795756340026855,0.41731616854667664,0.41731616854667664,0.9897878170013428,0.44292470812797546
762,41,803,-9.91625751212106,False,-0.17244917154312134,-0.9999520778656006,0.9830367565155029,0.4137754440307617,0.4137754440307617,0.9915183782577515,0.4281711280345917
762,42,804,-17.931750621919143,False,-0.19244299829006195,-0.9998489618301392,0.9880752563476562,0.4037785232067108,0.4037785232067108,0.9940376281738281,0.41721534729003906
762,43,805,-20.138271599718053,False,-0.24003835022449493,-0.9997520446777344,0.9641116857528687,0.37998077273368835,0.37998077273368835,0.9820558428764343,0.39730092883110046
762,44,806,-21.788504347602032,False,-0.24548612534999847,-0.999856173992157,0.9585518836975098,0.37725695967674255,0.37725695967674255,0.9792759418487549,0.3930296003818512
762,45,807,-23.122217286876165,False,-0.1884474903345108,-0.9998851418495178,0.9434976577758789,0.4057762324810028,0.4057762324810028,0.9717488288879395,0.41401785612106323
762,46,808,-23.637412842871896,False,-0.06936999410390854,-0.9997125267982483,0.9795300960540771,0.46531498432159424,0.46531498432159424,0.9897650480270386,0.47312554717063904
762,47,809,-24.707446649107695,True,0.07794870436191559,-0.9997051954269409,0.9876867532730103,0.5389743447303772,0.5389743447303772,0.9938433766365051,0.5421149134635925
1427,0,1427,-2.299655998341965,False,-0.06716783344745636,-0.9933914542198181,0.986234188079834,0.4664160907268524,0.4664160907268524,0.993117094039917,0.4360673129558563
1427,1,1428,-1.715948066953684,False,0.10576707869768143,-0.9988330006599426,0.9958820343017578,0.552883505821228,0.552883505821228,0.9979410171508789,0.5640294551849365
1427,2,1429,-1.9971734016812228,False,-0.049655262380838394,-0.9947068691253662,0.9933850765228271,0.47517240047454834,0.47517240047454834,0.9966925382614136,0.5163507461547852
1427,3,1430,-1.5488946653129183,False,-0.143116295337677,-0.9665347933769226,0.98541259765625,0.4284418821334839,0.4284418821334839,0.992706298828125,0.4875665605068207
1427,4,1431,-1.66047635837344,False,-0.14706385135650635,-0.9369720220565796,0.9154753684997559,0.42646801471710205,0.42646801471710205,0.9577376842498779,0.45536887645721436
1427,5,1432,-1.888187700462931,False,-0.17531631886959076,-0.9703148603439331,0.8317766189575195,0.4123418927192688,0.4123418927192688,0.9158883094787598,0.4577226936817169
1427,6,1433,-1.034634179760623,False,-0.3544422388076782,-0.9519748687744141,0.8665241003036499,0.3227788507938385,0.3227788507938385,0.933262050151825,0.38566702604293823
1427,7,1434,-0.9074109817905145,False,-0.36544620990753174,-0.984293520450592,0.8820161819458008,0.31727686524391174,0.31727686524391174,0.9410080909729004,0.3640010952949524
1427,8,1435,-1.015879137049496,False,-0.21031947433948517,-0.9143801927566528,0.8597496747970581,0.3948402404785156,0.3948402404785156,0.929874837398529,0.42559754848480225
1427,9,1436,-1.919016637631604,False,-0.16107241809368134,-0.9832647442817688,0.9252938032150269,0.41946375370025635,0.41946375370025635,0.9626469016075134,0.4459854066371918
1427,10,1437,-3.2301343743135105,False,-0.0828026756644249,-0.9810482859611511,0.9771478176116943,0.4585987329483032,0.4585987329483032,0.9885739088058472,0.4832488000392914
1427,11,1438,-2.3464016834925827,False,-0.0004698146367445588,-0.9326871633529663,0.9037253856658936,0.4997650384902954,0.4997650384902954,0.9518626928329468,0.539453387260437
1427,12,1439,-1.7794770436582104,False,-0.13481268286705017,-0.9784958362579346,0.9851974248886108,0.4325936436653137,0.4325936436653137,0.9925987124443054,0.48677098751068115
1427,13,1440,-1.2635646432303111,False,-0.07958106696605682,-0.9718496799468994,0.8532962799072266,0.4602094888687134,0.4602094888687134,0.9266481399536133,0.49513161182403564
1427,14,1441,-1.0613051876009945,False,-0.10765190422534943,-0.992387056350708,0.9479384422302246,0.44617411494255066,0.44617411494255066,0.9739692211151123,0.48536741733551025
1427,15,1442,-1.2829865281085264,False,-0.15905310213565826,-0.9923800230026245,0.9627062082290649,0.42047345638275146,0.42047345638275146,0.9813531041145325,0.4563758671283722
1427,16,1443,-1.6010608457983078,False,-0.20199984312057495,-0.9924560785293579,0.9665799140930176,0.3990000784397125,0.3990000784397125,0.9832899570465088,0.425772488117218
1427,17,1444,-1.1236129424775045,False,-0.25071632862091064,-0.9949014186859131,0.9458721876144409,0.37464186549186707,0.37464186549186707,0.9729360938072205,0.4128565490245819
1427,18,1445,-1.009682924551452,False,-0.32827380299568176,-0.9670049548149109,0.8603763580322266,0.3358630836009979,0.3358630836009979,0.9301881790161133,0.38304319977760315
1427,19,1446,-0.9275602862560643,False,-0.26919203996658325,-0.9651055335998535,0.8411531448364258,0.36540400981903076,0.36540400981903076,0.9205765724182129,0.3875432312488556
1427,20,1447,-0.8574820009178429,False,-0.24517692625522614,-0.9552359580993652,0.8610594272613525,0.37741154432296753,0.37741154432296753,0.9305297136306763,0.39647799730300903
1427,21,1448,-1.13433148839407,False,-0.2193039059638977,-0.9135503172874451,0.9634454250335693,0.39034804701805115,0.39034804701805115,0.9817227125167847,0.40950635075569153
1427,22,1449,-1.6008386032103932,False,-0.20298980176448822,-0.9439661502838135,0.9866886138916016,0.3985050916671753,0.3985050916671753,0.9933443069458008,0.4158376455307007
1427,23,1450,-2.162907854661103,False,-0.22231890261173248,-0.9567884802818298,0.9866143465042114,0.38884058594703674,0.38884058594703674,0.9933071732521057,0.4099772274494171
1427,24,1451,-2.1469844547518493,False,-0.2321261465549469,-0.9344263672828674,0.9720726013183594,0.38393688201904297,0.38393688201904297,0.9860363006591797,0.4008997976779938
1427,25,1452,-2.4289232880621547,False,-0.23692689836025238,-0.9337255358695984,0.8793185949325562,0.3815365731716156,0.3815365731716156,0.9396592974662781,0.39768168330192566
1427,26,1453,-2.3923359474884016,False,-0.21946579217910767,-0.890969455242157,0.8152673244476318,0.39026710391044617,0.39026710391044617,0.9076336622238159,0.4103333353996277
1427,27,1454,-3.004033514913718,False,-0.26693078875541687,-0.8914200067520142,0.7240592241287231,0.36653462052345276,0.36653462052345276,0.8620296120643616,0.39808034896850586
1427,28,1455,-3.551780208967026,False,-0.35752394795417786,-0.9239133596420288,0.9849250316619873,0.3212380111217499,0.3212380111217499,0.9924625158309937,0.36069101095199585
1427,29,1456,-4.029338631704559,False,-0.3838806450366974,-0.9506145119667053,0.9905147552490234,0.3080596923828125,0.3080596923828125,0.9952573776245117,0.34183603525161743
1427,30,1457,-3.9755791387993407,False,-0.1835843026638031,-0.9680342078208923,0.9806108474731445,0.40820789337158203,0.40820789337158203,0.9903054237365723,0.4255020320415497
1427,31,1458,-2.5407729445132037,False,-0.08683490008115768,-0.9939836263656616,0.9672688245773315,0.45658254623413086,0.45658254623413086,0.9836344122886658,0.4781748056411743
1427,32,1459,-2.4746745321028945,False,0.028313003480434418,-0.9941232204437256,0.9850441217422485,0.5141564607620239,0.5141564607620239,0.9925220608711243,0.5262789726257324
1427,33,1460,-2.9201379331371125,False,0.01230607833713293,-0.9939244389533997,0.9942350387573242,0.5061530470848083,0.5061530470848083,0.9971175193786621,0.5230052471160889
1427,34,1461,-3.50251574501205,False,0.004008342046290636,-0.9942132234573364,0.9821680784225464,0.5020041465759277,0.5020041465759277,0.9910840392112732,0.5205169320106506
1427,35,1462,-3.8462895187954422,False,-0.02127133682370186,-0.994715690612793,0.9807679653167725,0.489364355802536,0.489364355802536,0.9903839826583862,0.5095952153205872
1427,36,1463,-5.002442859536234,False,-0.037874557077884674,-0.9974735379219055,0.9835448265075684,0.48106271028518677,0.48106271028518677,0.9917724132537842,0.49780595302581787
1427,37,1464,-5.402861861248504,False,-0.05607546493411064,-0.998378574848175,0.9836461544036865,0.4719623327255249,0.4719623327255249,0.9918230772018433,0.4994376003742218
1427,38,1465,-6.45589309416021,False,-0.16129565238952637,-0.9999539852142334,0.9538588523864746,0.41935214400291443,0.41935214400291443,0.9769294261932373,0.45387890934944153
1427,39,1466,-7.3730650518919525,False,-0.16363643109798431,-0.9999499917030334,0.9653787612915039,0.41818177700042725,0.41818177700042725,0.982689380645752,0.4399198591709137
1427,40,1467,-4.427740845667535,False,-0.1825179159641266,-0.9998729825019836,0.9706227779388428,0.4087410271167755,0.4087410271167755,0.9853113889694214,0.4254905879497528
1427,41,1468,-17.75923656016369,False,-0.21709004044532776,-0.9997089505195618,0.9384231567382812,0.3914549648761749,0.3914549648761749,0.9692115783691406,0.4080269932746887
1427,42,1469,-19.604828613361793,False,-0.24874211847782135,-0.9997029304504395,0.8714724779129028,0.3756289482116699,0.3756289482116699,0.9357362389564514,0.3929051160812378
1427,43,1470,-21.130154462505473,False,-0.23372577130794525,-0.9998534321784973,0.8882070779800415,0.38313713669776917,0.38313713669776917,0.9441035389900208,0.3957621455192566
1427,44,1471,-22.119831425319752,False,-0.18803635239601135,-0.9996016025543213,0.9456937313079834,0.40598180890083313,0.40598180890083313,0.9728468656539917,0.416749507188797
1427,45,1472,-22.928692830690572,False,-0.016300136223435402,-0.9992866516113281,0.9801434278488159,0.4918498992919922,0.4918498992919922,0.990071713924408,0.49940022826194763
1427,46,1473,-24.08781956451258,False,0.09109967201948166,-0.9995245933532715,0.9826934337615967,0.5455498099327087,0.5455498099327087,0.9913467168807983,0.5493651032447815
1427,47,1474,-24.824707516305285,True,0.10867295414209366,-0.9998141527175903,0.9884887933731079,0.5543364882469177,0.5543364882469177,0.994244396686554,0.565505862236023
2010,0,2010,-0.23530783770015432,False,-0.08092667162418365,-0.9723224639892578,0.9595344066619873,0.45953667163848877,0.45953667163848877,0.9797672033309937,0.4327075183391571
2010,1,2011,-0.9061992313818055,False,-0.18246378004550934,-0.9815458655357361,0.9495790004730225,0.40876808762550354,0.40876808762550354,0.9747895002365112,0.4503805935382843
2010,2,2012,-0.3615802276298975,False,-0.19827866554260254,-0.9371744990348816,0.8553810119628906,0.40086066722869873,0.40086066722869873,0.9276905059814453,0.43895187973976135
2010,3,2013,-0.3222618331055685,False,-0.2172221541404724,-0.9203378558158875,0.705746054649353,0.3913889229297638,0.3913889229297638,0.8528730273246765,0.417782187461853
2010,4,2014,-0.34853118011392015,False,-0.16431865096092224,-0.8901221752166748,0.6771159172058105,0.4178406596183777,0.4178406596183777,0.8385579586029053,0.44354048371315
2010,5,2015,-0.5624249769163303,False,-0.12463870644569397,-0.8789398670196533,0.8149490356445312,0.4376806318759918,0.4376806318759918,0.9074745178222656,0.4518440365791321
2010,6,2016,-0.7726796291405525,False,-0.17053799331188202,-0.917630136013031,0.7418564558029175,0.4147310256958008,0.4147310256958008,0.8709282279014587,0.43222591280937195
2010,7,2017,-0.8865551706849063,False,-0.19778455793857574,-0.9147019386291504,0.8179347515106201,0.4011077582836151,0.4011077582836151,0.9089673757553101,0.4300186038017273
2010,8,2018,-0.9971789096505411,False,-0.18521684408187866,-0.8844450116157532,0.7686928510665894,0.4073915481567383,0.4073915481567383,0.8843464255332947,0.4366162419319153
2010,9,2019,-0.818450106686935,False,-0.22188343107700348,-0.9716733694076538,0.6833627223968506,0.38905829191207886,0.38905829191207886,0.8416813611984253,0.4283767640590668
2010,10,2020,-0.6428544279835686,False,-0.2083451747894287,-0.90323406457901,0.8378970623016357,0.39582738280296326,0.39582738280296326,0.9189485311508179,0.4350929260253906
2010,11,2021,-0.7673434284500477,False,-0.21571077406406403,-0.9501054286956787,0.9266738891601562,0.39214465022087097,0.39214465022087097,0.9633369445800781,0.4472685158252716
2010,12,2022,-0.42056373784381357,False,-0.3161812126636505,-0.9643498659133911,0.5402777194976807,0.34190937876701355,0.34190937876701355,0.7701388597488403,0.4019331932067871
2010,13,2023,-1.0107404595628822,False,-0.2957897186279297,-0.9647237658500671,0.7581508159637451,0.35210511088371277,0.35210511088371277,0.8790754079818726,0.38992881774902344
2010,14,2024,-0.959536647021858,False,-0.16849583387374878,-0.9789213538169861,0.9299906492233276,0.4157520532608032,0.4157520532608032,0.9649953246116638,0.43858757615089417
2010,15,2025,-1.6686154912930573,False,0.010847481898963451,-0.994816243648529,0.977774977684021,0.5054237246513367,0.5054237246513367,0.9888874888420105,0.5322216153144836
2010,16,2026,-1.918823993912808,False,0.11004264652729034,-0.9942012429237366,0.9923901557922363,0.555021345615387,0.555021345615387,0.9961950778961182,0.5773420333862305
2010,17,2027,-1.7217700308842976,False,0.13165275752544403,-0.9891259670257568,0.9674315452575684,0.5658263564109802,0.5658263564109802,0.9837157726287842,0.5826910734176636
2010,18,2028,-1.2634087514116756,False,-0.003655856242403388,-0.9772732853889465,0.9679262638092041,0.49817201495170593,0.49817201495170593,0.983963131904602,0.5338144898414612
2010,19,2029,-1.108219955944835,False,-0.06351950764656067,-0.9437316060066223,0.9648118019104004,0.46824023127555847,0.46824023127555847,0.9824059009552002,0.5017164349555969
2010,20,2030,-1.4432716343686027,False,-0.04648350551724434,-0.944002628326416,0.916940450668335,0.47675827145576477,0.47675827145576477,0.9584702253341675,0.5059521198272705
2010,21,2031,-1.6439793936287468,False,-0.08416443318128586,-0.9258591532707214,0.8379452228546143,0.45791780948638916,0.45791780948638916,0.9189726114273071,0.48228558897972107
2010,22,2032,-1.587355060999265,False,-0.11959540843963623,-0.9587035179138184,0.8370215892791748,0.4402023255825043,0.4402023255825043,0.9185107946395874,0.46773776412010193
