frame,phase,pelvis_tx,pelvis_ty,ncon,r_heel_btm_x,r_heel_btm_z,r_heel_btm_terrain_z,r_heel_btm_clearance,r_heel_btm_surface,r_heel_btm_edge_margin,r_toe_btm_x,r_toe_btm_z,r_toe_btm_terrain_z,r_toe_btm_clearance,r_toe_btm_surface,r_toe_btm_edge_margin,l_heel_btm_x,l_heel_btm_z,l_heel_btm_terrain_z,l_heel_btm_clearance,l_heel_btm_surface,l_heel_btm_edge_margin,l_toe_btm_x,l_toe_btm_z,l_toe_btm_terrain_z,l_toe_btm_clearance,l_toe_btm_surface,l_toe_btm_edge_margin
0,0,1.0499999523162842,1.0521718263626099,4,0.6960370299689629,0.21432844747768348,0.11282067002915039,0.10150777744853309,,,0.8455166524527784,0.157049809871391,0.13704982801673693,0.01999998185465407,,,1.2944428240034842,0.258162514663675,0.2098162891204377,0.04834622554323731,,,1.440775492640959,0.3230605108944172,0.23353535723319274,0.08952515366122443,,
1,1,1.090581439435482,1.0625331401824951,4,0.7526479646944547,0.2482240551227558,0.12199673870324275,0.12622731641951307,,,0.888820362271328,0.16406897301562348,0.14406892807337404,0.02000004494224944,,,1.321670881179805,0.256340623341994,0.21422968599726983,0.04211093734472415,,,1.466156151159708,0.32525365956797847,0.23764930918772312,0.08760435038025535,,
2,2,1.1292291283607483,1.0616755485534668,4,0.8153990165213847,0.27428531216086804,0.1321680592039119,0.14211725295695615,,,0.9386580789785302,0.17214715528724203,0.1521471255679531,0.020000029719288936,,,1.3381150590643263,0.2375089939599209,0.216895123448339,0.020613870511581894,,,1.4816730978296109,0.3083333492188142,0.24016445169412554,0.06816889752468869,,
3,3,1.1671937704086304,1.0830343961715698,5,0.8867396635387268,0.3172154075380543,0.14373166753257877,0.1734837400054755,,,1.0074898736077318,0.2121231323211829,0.16330407391267218,0.048819058408510724,,,1.3449623634460064,0.2380049966722115,0.2180050032894577,0.019999993382753795,,,1.488576368970139,0.30871579648351205,0.24128340318942457,0.06743239329408748,,
4,4,1.2049821466207504,1.1036452054977417,2,0.9654876877816118,0.35014720913796454,0.15649593793202896,0.1936512712059356,,,1.092637206047351,0.2528949617986435,0.17710560843370335,0.07578935336494017,,,1.3418031480687904,0.23749290533947515,0.21749292594259614,0.019999979396879003,,,1.4865068102563594,0.3059461737433609,0.2409479483347257,0.06499822540863523,,
5,5,1.2425631433725357,1.1205087900161743,2,1.050412894488067,0.36885957712740564,0.17026146808408657,0.19859810904331907,,,1.187407770955889,0.2860501360160436,0.19246697309055089,0.09358316292549274,,,1.3299656794375527,0.23557422694322283,0.21557419017866009,0.020000036764562745,,,1.4765673781806832,0.29986218657974545,0.23933686539200205,0.0605253211877434,,
6,6,1.279822438955307,1.1324529647827148,2,1.1460233340202173,0.37264869846586635,0.18575896805227038,0.18688973041359597,,,1.2934641243512843,0.31030919906635746,0.20965765165466463,0.10065154741169283,,,1.3173206343913977,0.23352449567535793,0.21352455432132703,0.01999994135403091,,,1.465979696570103,0.29290027428868676,0.23762070765623586,0.0552795666324509,,
7,7,1.3167887032032013,1.1403838396072388,2,1.2550745546450868,0.36679302868155256,0.20343508476540428,0.16335794391614827,,,1.410737943306278,0.32945793295773357,0.22866656966003235,0.10079136329770122,,,1.3089525322666287,0.23216816958782222,0.21216816831319912,0.02000000127462309,,,1.4594208257817154,0.28679684816321144,0.23655758002779126,0.05023926813542018,,
8,8,1.3537091314792633,1.145358681678772,2,1.375792244254426,0.3582292762032452,0.22300221990288965,0.13522705630035553,,,1.5355942973798316,0.34883226533580164,0.24890454108606877,0.09992772424973287,,,1.3047803919429801,0.2314919424191116,0.2114919059212533,0.02000003649785831,,,1.4567603116377335,0.28176225080062345,0.23612633718377266,0.04563591361685079,,
9,9,1.390904814004898,1.1480417251586914,2,1.504270586545141,0.3534269837046353,0.24382727954392533,0.10959970416071,,,1.6631732358491558,0.3727905584937963,0.2695838163257191,0.10320674216807718,,,1.3038751076726958,0.2313451942696713,0.21134516835767156,0.02000002591199973,,,1.4571227770733572,0.277606968279206,0.23618508922073156,0.04142187905847444,,
10,10,1.4284145832061768,1.14828622341156,2,1.6315025711085607,0.35593069626637847,0.26445031701108945,0.09148037925528901,,,1.7849829551113763,0.4014144476568725,0.28932795859332117,0.11208648906355134,,,1.3033547257919766,0.23126083850500062,0.21126081963781052,0.020000018867190106,,,1.4578186536206412,0.2732833910988872,0.23629788387811587,0.036985507220771346,,
11,11,1.4667942225933075,1.1450616121292114,2,1.7448353243168573,0.36267998858763717,0.28282042751193237,0.0798595610757048,,,1.8905836100162148,0.428879966185444,0.30644477297087264,0.12243519321457136,,,1.299107675621424,0.23057237725695282,0.21057241510578362,0.0199999621511692,,,1.4549675465567447,0.26707854901948325,0.2358357478200846,0.03124280119939865,,
12,12,1.5069512128829956,1.1365687847137451,2,1.8318189936617841,0.36400847445761353,0.29691961395539834,0.06708886050221519,,,1.9709186841688355,0.44323142467125404,0.3194662883536739,0.12376513631758013,,,1.288305597076111,0.22882149883962938,0.20882150576229072,0.019999993077338657,,,1.445833714781476,0.2572801020839371,0.234355244662278,0.02292485742165909,,
13,13,1.5493226051330566,1.1308151483535767,2,1.8853720644607743,0.3604579628362617,0.30560003334332947,0.05485792949293222,,,2.022701020922463,0.4427121872661005,0.32785968938936283,0.11485249787673768,,,1.2738529680559014,0.23515273610970042,0.20647887854629976,0.028673857563400657,,,1.4330125006449907,0.2522770805894534,0.23227705355004657,0.020000027039406842,,
14,14,1.5939669609069824,1.1269185543060303,3,1.9057001238833247,0.3502198252446692,0.30889500930825303,0.04132481593641618,,,2.0472749807146013,0.4249296618240992,0.33184288351502894,0.09308677830907025,,,1.261802461973753,0.24839685121713467,0.20452561153342408,0.043871239683710594,,,1.421867136707862,0.25047047174305537,0.2304705010636628,0.019999970679392576,,
15,15,1.6405588388442993,1.1241905689239502,4,1.9040492370333457,0.33810542482652745,0.30862741699270446,0.029478007833822983,,,2.051530103821066,0.4003500532764098,0.33253259658956075,0.06781745668684908,,,1.2562744567408393,0.2667923052247321,0.2036295769441009,0.06316272828063119,,,1.415407499644227,0.24942352162317988,0.22942345823363272,0.020000063389547157,,
16,16,1.6879881620407104,1.1265621185302734,5,1.9032306376443455,0.3321381169364601,0.30849473018499746,0.02364338675146266,,,2.0536653890089216,0.3868590951595792,0.33287870505107164,0.05398039010850758,,,1.263207088889858,0.2919522514896603,0.20475328756644065,0.08719896392321966,,,1.4176312991450877,0.2497839788987098,0.22978391398367923,0.020000064915030563,,
