frame,phase,pelvis_tx,pelvis_ty,ncon,r_heel_btm_x,r_heel_btm_z,r_heel_btm_terrain_z,r_heel_btm_clearance,r_heel_btm_surface,r_heel_btm_edge_margin,r_toe_btm_x,r_toe_btm_z,r_toe_btm_terrain_z,r_toe_btm_clearance,r_toe_btm_surface,r_toe_btm_edge_margin,l_heel_btm_x,l_heel_btm_z,l_heel_btm_terrain_z,l_heel_btm_clearance,l_heel_btm_surface,l_heel_btm_edge_margin,l_toe_btm_x,l_toe_btm_z,l_toe_btm_terrain_z,l_toe_btm_clearance,l_toe_btm_surface,l_toe_btm_edge_margin
0,64,-1.0820986032485962,0.9111983776092529,2,-1.1710991606417958,0.0598822552481583,0.0,0.0598822552481583,,,-1.0115991982546355,0.04628953694636079,0.0,0.04628953694636079,,,-1.3465493181846442,0.019999974733413382,0.0,0.019999974733413382,,,-1.186480891635634,0.021760321857024575,0.0,0.021760321857024575,,
1,65,-1.0423650741577148,0.9046861529350281,2,-1.0403255467534775,0.02898527444126177,0.0,0.02898527444126177,,,-0.8812066130598345,0.04648284362960235,0.0,0.04648284362960235,,,-1.342820252675635,0.02165682494364593,0.0,0.02165682494364593,,,-1.1827507209991392,0.020000012113691873,0.0,0.020000012113691873,,
2,66,-1.0015366077423096,0.9036126732826233,2,-0.920587144860637,0.020000007646622547,0.0,0.020000007646622547,,,-0.7666901004210788,0.06405338018816567,0.0,0.06405338018816567,,,-1.3443706059362952,0.03304849620027617,0.0,0.03304849620027617,,,-1.1844464154822274,0.026030426268421728,0.0,0.026030426268421728,,
3,67,-0.9593746662139893,0.9008644819259644,2,-0.8263905928741706,0.019999977226110275,0.0,0.019999977226110275,,,-0.6788689895709548,0.08214799729648938,0.0,0.08214799729648938,,,-1.3503228461159573,0.048058329580675255,0.0,0.048058329580675255,,,-1.1909495967397246,0.03305275148707984,0.0,0.03305275148707984,,
4,68,-0.9160321950912476,0.8971258401870728,2,-0.7619628033388282,0.020000008909830655,0.0,0.020000008909830655,,,-0.6171655637799723,0.08825511291625199,0.0,0.08825511291625199,,,-1.3503814034877972,0.06418356630349982,0.0,0.06418356630349982,,,-1.1922580471823958,0.039243554977935274,0.0,0.039243554977935274,,
5,69,-0.8710540533065796,0.8959823250770569,2,-0.7204166405532872,0.02000001972674241,0.0,0.02000001972674241,,,-0.5722615865752962,0.0806224564013413,0.0,0.0806224564013413,,,-1.334871014173613,0.08069169309616962,0.0,0.08069169309616962,,,-1.1791778558964068,0.043480936476006135,0.0,0.043480936476006135,,
6,70,-0.8239998817443848,0.8938041925430298,2,-0.6854292927322891,0.01999997417180688,0.0,0.01999997417180688,,,-0.5313238377220113,0.06331866134319605,0.0,0.06331866134319605,,,-1.3002835756346178,0.09273285924991541,0.0,0.09273285924991541,,,-1.1496577358431097,0.038540089757060664,0.0,0.038540089757060664,,
7,71,-0.7752261161804199,0.8927343487739563,5,-0.6524390528514213,0.02000000055404135,0.0,0.02000000055404135,,,-0.49522624617338235,0.05015183928254909,0.0,0.05015183928254909,,,-1.254626910406494,0.11027264049449306,0.0,0.11027264049449306,,,-1.1161345853057967,0.029992657803158046,0.0,0.029992657803158046,,
8,72,-0.7264032363891602,0.8957614898681641,7,-0.6236950942484918,0.020000027907612707,0.0,0.020000027907612707,,,-0.465876976865549,0.046803792492246865,0.0,0.046803792492246865,,,-1.1975920895640264,0.14038873480686487,0.0,0.14038873480686487,,,-1.0825840926606354,0.029041709098526186,0.0,0.029041709098526186,,
9,73,-0.6795995235443115,0.9020557403564453,8,-0.597600171970503,0.020000013308994216,0.0,0.020000013308994216,,,-0.44033104290929626,0.0498566877279664,0.0,0.0498566877279664,,,-1.1227925093073277,0.175027165808914,0.0,0.175027165808914,,,-1.0354298843006906,0.04089003073531128,0.0,0.04089003073531128,,
10,74,-0.6352934837341309,0.9102729558944702,7,-0.5770450370927928,0.020000007003640394,0.0,0.020000007003640394,,,-0.42056404374534245,0.05374461655496159,0.0,0.05374461655496159,,,-1.0373621632657162,0.20293449881108966,0.0,0.20293449881108966,,,-0.9643465824859017,0.06047845604081781,0.0,0.06047845604081781,,
11,75,-0.5925958156585693,0.919120192527771,4,-0.5677804545954797,0.019999993160698372,0.0,0.019999993160698372,,,-0.4115848393181169,0.05504182126942285,0.0,0.05504182126942285,,,-0.9525869114709588,0.21685980827007212,0.0,0.21685980827007212,,,-0.8731055486993392,0.07790761443623151,0.0,0.07790761443623151,,
12,76,-0.5510978698730469,0.9264228343963623,2,-0.5669552100585374,0.02000002614989505,0.0,0.02000002614989505,,,-0.4105536343840243,0.05411083203710576,0.0,0.05411083203710576,,,-0.8655546380488159,0.21311206664864352,0.0,0.21311206664864352,,,-0.7683300096092811,0.0859414294948797,0.0,0.0859414294948797,,
13,77,-0.5104048252105713,0.9313923716545105,2,-0.5679975296074852,0.019999995037332734,0.0,0.019999995037332734,,,-0.41117761209771686,0.05213274203177869,0.0,0.05213274203177869,,,-0.7702194076340242,0.19264348953596463,0.0,0.19264348953596463,,,-0.6524057402608332,0.08426941840733491,0.0,0.08426941840733491,,
14,78,-0.4701392650604248,0.9340625405311584,2,-0.5671179674033285,0.020000010433908404,0.0,0.020000010433908404,,,-0.40983177796692727,0.049766679307499645,0.0,0.049766679307499645,,,-0.6625226978700317,0.1596988283612041,0.0,0.1596988283612041,,,-0.5256046481077968,0.07676242282031172,0.0,0.07676242282031172,,
15,79,-0.4298882484436035,0.934493899345398,2,-0.5650986594091028,0.020000021848198303,0.0,0.020000021848198303,,,-0.4073037881489582,0.04694029975869668,0.0,0.04694029975869668,,,-0.5418909995910652,0.12136200603779904,0.0,0.12136200603779904,,,-0.3906623242451993,0.06887498250927288,0.0,0.06887498250927288,,
16,80,-0.38906288146972656,0.9327378869056702,2,-0.5625523857140479,0.020000023121988644,0.0,0.020000023121988644,,,-0.4042139145152389,0.043535709121156306,0.0,0.043535709121156306,,,-0.4102149882050043,0.08562013572512393,0.0,0.08562013572512393,,,-0.2511759457392614,0.06741071624431069,0.0,0.06741071624431069,,
17,81,-0.34690117835998535,0.9287975430488586,2,-0.558869970355433,0.020000012413432307,0.0,0.020000012413432307,,,-0.3999528183316231,0.039244200556417655,0.0,0.039244200556417655,,,-0.2737612385333347,0.06100418717794493,0.0,0.06100418717794493,,,-0.11449309172391686,0.07708701656728725,0.0,0.07708701656728725,,
18,82,-0.3036017417907715,0.922400176525116,2,-0.5540003752039888,0.02000001438343648,0.0,0.02000001438343648,,,-0.3945159925253752,0.03377432648070406,0.0,0.03377432648070406,,,-0.14597287403625628,0.051409839476787636,0.0,0.051409839476787636,,,0.0076914731078332466,0.0962681534590139,0.0012467111837076153,0.09502144227530629,,
19,83,-0.2597239017486572,0.9134282469749451,2,-0.5466864242083749,0.02000001798157848,0.0,0.02000001798157848,,,-0.3867558635856837,0.026871391712758437,0.0,0.026871391712758437,,,-0.04100573493874657,0.05063440336384901,0.0,0.05063440336384901,,,0.10510526083464633,0.11602994401265372,0.017036515932898257,0.09899342807975546,,
20,84,-0.2149491310119629,0.9040268659591675,2,-0.5372812522119843,0.02312324900731366,0.0,0.02312324900731366,,,-0.3772336175645178,0.020000006566109875,0.0,0.020000006566109875,,,0.028635177844005034,0.04771079105544085,0.004641477122141889,0.04306931393329896,,,0.17091120840108653,0.12107652492143725,0.02770300460618045,0.09337352031525681,,
21,85,-0.16820025444030762,0.9015083312988281,4,-0.5282733003629657,0.039354384696027395,0.0,0.039354384696027395,,,-0.3693695350761398,0.019999970157369706,0.0,0.019999970157369706,,,0.05983514614166979,0.04253408450959885,0.009698681231509102,0.032835403278089745,,,0.20543927311196625,0.10905053379643004,0.03329965999628953,0.0757508738001405,,
22,86,-0.11940670013427734,0.8974893689155579,5,-0.5210304647684598,0.06505115654012653,0.0,0.06505115654012653,,,-0.3674225453129088,0.019999996772978063,0.0,0.019999996772978063,,,0.0640205687649915,0.031350088312387184,0.010377096551940222,0.020972991760446962,,,0.21647713018546702,0.08015579270294647,0.035088786690847557,0.04506700601209891,,
23,87,-0.07011175155639648,0.9019454121589661,5,-0.5094842956917649,0.11383074371064125,0.0,0.11383074371064125,,,-0.3707411471280636,0.033985027092698364,0.0,0.033985027092698364,,,0.0569683416223984,0.029234014544188988,0.009234000772308222,0.020000013771880765,,,0.21364269716336776,0.06206915229491374,0.034629353328918165,0.027439798965995577,,
24,88,-0.02177620120346546,0.9069095849990845,7,-0.4779037865199575,0.17091941979277828,0.0,0.17091941979277828,,,-0.3659686579562093,0.05648373283141203,0.0,0.05648373283141203,,,0.049183335359520464,0.02797210420552819,0.007972128795758086,0.019999975409770103,,,0.2070511635687265,0.054481513617362004,0.03356093138490142,0.020920582232460586,,
25,89,0.02417444996535778,0.9134766459465027,2,-0.4151981993644326,0.21918068296892276,0.0,0.21918068296892276,,,-0.3296590266902312,0.0838734430334995,0.0,0.0838734430334995,,,0.04967630573952527,0.0280520198105459,0.008052034384371881,0.019999985426174018,,,0.20747962353602376,0.05494277774758382,0.03363038047813903,0.02131239726944479,,
26,90,0.06797075271606445,0.9220281839370728,2,-0.3298467106144578,0.24515355513850293,0.0,0.24515355513850293,,,-0.24927244624884784,0.10683223672204795,0.0,0.10683223672204795,,,0.05927118098138098,0.029607239465301187,0.009607268096119283,0.019999971369181906,,,0.21663559930697504,0.05895753434153428,0.03511447295709155,0.023843061384442726,,
