frame,phase,pelvis_tx,pelvis_ty,ncon,r_heel_btm_x,r_heel_btm_z,r_heel_btm_terrain_z,r_heel_btm_clearance,r_heel_btm_surface,r_heel_btm_edge_margin,r_toe_btm_x,r_toe_btm_z,r_toe_btm_terrain_z,r_toe_btm_clearance,r_toe_btm_surface,r_toe_btm_edge_margin,l_heel_btm_x,l_heel_btm_z,l_heel_btm_terrain_z,l_heel_btm_clearance,l_heel_btm_surface,l_heel_btm_edge_margin,l_toe_btm_x,l_toe_btm_z,l_toe_btm_terrain_z,l_toe_btm_clearance,l_toe_btm_surface,l_toe_btm_edge_margin
0,396,12.133914947509766,2.1937108039855957,2,11.696686406576111,1.375005828033331,1.29672032,0.07828550803333112,,,11.84832262050178,1.3237080842510078,1.29672032,0.026987764251007906,,,12.280522827021267,1.316720337218827,1.29672032,0.02000001721882705,,,12.435679343646273,1.3561088543837558,1.29672032,0.05938853438375591,,
1,397,12.183209419250488,2.2004122734069824,2,11.699876277172553,1.4308381849330922,1.29672032,0.1341178649330923,,,11.834253550068913,1.3438453793967287,1.29672032,0.04712505939672873,,,12.262783287797665,1.3167202067477795,1.29672032,0.019999886747779527,,,12.42154520336411,1.3372056686236984,1.29672032,0.04048534862369846,,
2,398,12.231545448303223,2.205411434173584,2,11.72387851376232,1.4915978936566903,1.29672032,0.19487757365669034,,,11.828273698156906,1.370244505304831,1.29672032,0.07352418530483118,,,12.243799838623062,1.3167203190540282,1.29672032,0.019999999054028272,,,12.403477537037089,1.328035469246978,1.29672032,0.03131514924697809,,
3,399,12.277496337890625,2.2096445560455322,2,11.779360451720665,1.5382017279919455,1.29672032,0.24148140799194562,,,11.854473266661296,1.3968402615205007,1.29672032,0.10011994152050074,,,12.232970674590007,1.3167202058652157,1.29672032,0.019999885865215727,,,12.392796888764282,1.3256969123535185,1.29672032,0.02897659235351857,,
4,400,12.32129192352295,2.2136495113372803,2,11.857211572904566,1.5571388727005164,1.29672032,0.2604185527005165,,,11.925590167586165,1.4123999113923809,1.29672032,0.11567959139238093,,,12.231655225724927,1.316720258917662,1.29672032,0.019999938917662163,,,12.391486077383622,1.3256140126120068,1.29672032,0.028893692612006916,,
5,401,12.36374568939209,2.2169954776763916,2,11.948867167185748,1.5467249509243555,1.29672032,0.25000463092435554,,,12.034231641545194,1.4113074271069919,1.29672032,0.11458710710699194,,,12.239583482671467,1.316720192912148,1.29672032,0.019999872912147998,,,12.39939954565087,1.325875847464801,1.29672032,0.02915552746480099,,
6,402,12.405279159545898,2.218642234802246,2,12.049904409561853,1.5155302938148294,1.29672032,0.21880997381482947,,,12.15999849775598,1.3993223285772693,1.29672032,0.10260200857726942,,,12.249228634513688,1.3167203095546405,1.29672032,0.01999998955464055,,,12.409102188145306,1.324810232081083,1.29672032,0.028089912081083135,,
7,403,12.446236610412598,2.2170212268829346,2,12.156350599868489,1.4717471801645867,1.29672032,0.1750268601645868,,,12.288219487356173,1.3809969946484462,1.29672032,0.08427667464844624,,,12.25268420588747,1.3167203857679748,1.29672032,0.02000006576797486,,,12.412700292367012,1.321175951607282,1.29672032,0.024455631607282147,,
8,404,12.486908912658691,2.2128403186798096,2,12.270524759049197,1.4215639596975194,1.29672032,0.12484363969751944,,,12.418222894697166,1.359836651574657,1.29672032,0.06311633157465701,,,12.251819060018791,1.317765842062356,1.29672032,0.021045522062355992,,,12.411893751557217,1.3167203140464365,1.29672032,0.019999994046436598,,
9,405,12.527473449707031,2.210853099822998,2,12.396220009624468,1.3758198239031532,1.29672032,0.07909950390315323,,,12.553542242220239,1.346244241156471,1.29672032,0.049523921156471085,,,12.251459079660602,1.3236860872104612,1.29672032,0.02696576721046129,,,12.411385560433304,1.3167204037804852,1.29672032,0.020000083780485234,,
