frame,phase,pelvis_tx,pelvis_ty,ncon,r_heel_btm_x,r_heel_btm_z,r_heel_btm_terrain_z,r_heel_btm_clearance,r_heel_btm_surface,r_heel_btm_edge_margin,r_toe_btm_x,r_toe_btm_z,r_toe_btm_terrain_z,r_toe_btm_clearance,r_toe_btm_surface,r_toe_btm_edge_margin,l_heel_btm_x,l_heel_btm_z,l_heel_btm_terrain_z,l_heel_btm_clearance,l_heel_btm_surface,l_heel_btm_edge_margin,l_toe_btm_x,l_toe_btm_z,l_toe_btm_terrain_z,l_toe_btm_clearance,l_toe_btm_surface,l_toe_btm_edge_margin
0,0,-3.9062957763671875,0.911644697189331,2,-3.9888632678608413,0.05854469571310164,0.0,0.05854469571310164,,,-3.8291098543525406,0.04835416735883234,0.0,0.04835416735883234,,,-4.169580940721023,0.019999997172800408,0.0,0.019999997172800408,,,-4.009530916257802,0.022998274836662773,0.0,0.022998274836662773,,
1,1,-3.8665623664855957,0.9039668440818787,2,-3.8578291966135847,0.027563557503172346,0.0,0.027563557503172346,,,-3.699112809780406,0.048398828862511886,0.0,0.048398828862511886,,,-4.165884300611203,0.020436792258442978,0.0,0.020436792258442978,,,-4.0058067906695305,0.019999973227328827,0.0,0.019999973227328827,,
2,2,-3.8257339000701904,0.9033586978912354,2,-3.7382363274690023,0.020000002709263352,0.0,0.020000002709263352,,,-3.5852572936230653,0.06714250064261068,0.0,0.06714250064261068,,,-4.167501508845596,0.03225730374416301,0.0,0.03225730374416301,,,-4.007530314553107,0.026407774257457592,0.0,0.026407774257457592,,
3,3,-3.78357195854187,0.9000317454338074,2,-3.6444795364450067,0.020000014560402842,0.0,0.020000014560402842,,,-3.49815206378225,0.08490972546252856,0.0,0.08490972546252856,,,-4.173545919735939,0.04667837787891603,0.0,0.04667837787891603,,,-4.01407402633049,0.03276021687800497,0.0,0.03276021687800497,,
4,4,-3.740229368209839,0.8961637616157532,2,-3.580630680540366,0.019999989538182095,0.0,0.019999989538182095,,,-3.4370208233107085,0.09071921393344348,0.0,0.09071921393344348,,,-4.173706998427037,0.06270424538380616,0.0,0.06270424538380616,,,-4.015432033259028,0.038745209984629485,0.0,0.038745209984629485,,
5,5,-3.695251226425171,0.8952184319496155,2,-3.5397356084873066,0.01999997409281078,0.0,0.01999997409281078,,,-3.3925127488348297,0.08285241582672376,0.0,0.08285241582672376,,,-4.158302503407576,0.07947776264352302,0.0,0.07947776264352302,,,-4.002407793107435,0.043120655420647816,0.0,0.043120655420647816,,
6,6,-3.6481971740722656,0.8933328986167908,2,-3.5054710544134386,0.019999991527073397,0.0,0.019999991527073397,,,-3.3519383166436194,0.06530670568484864,0.0,0.06530670568484864,,,-4.123827786080415,0.09190190235763819,0.0,0.09190190235763819,,,-3.97294943339548,0.038416179286518595,0.0,0.038416179286518595,,
7,7,-3.599423408508301,0.8924984335899353,5,-3.4732253587956934,0.019999981620521315,0.0,0.019999981620521315,,,-3.3163427798767455,0.051825386405611816,0.0,0.051825386405611816,,,-4.078297541235168,0.10977505893798371,0.0,0.10977505893798371,,,-3.9394958026103524,0.030031237290128895,0.0,0.030031237290128895,,
8,8,-3.550600528717041,0.8956723213195801,7,-3.4452043605883844,0.02000000735155765,0.0,0.02000000735155765,,,-3.2876166319819875,0.04812664525706954,0.0,0.04812664525706954,,,-4.021394974148491,0.14013979757068104,0.0,0.14013979757068104,,,-3.906048565654691,0.02914337629216318,0.0,0.02914337629216318,,
9,9,-3.5037968158721924,0.9020380973815918,8,-3.4197956270323067,0.01999997791153911,0.0,0.01999997791153911,,,-3.262715049841457,0.05083327533433185,0.0,0.05083327533433185,,,-3.9467131755203044,0.1749433217591936,0.0,0.1749433217591936,,,-3.8590483133304203,0.0410035173945959,0.0,0.0410035173945959,,
10,10,-3.4594907760620117,0.9102895855903625,7,-3.3998722555634218,0.019999996108138934,0.0,0.019999996108138934,,,-3.2435352373817956,0.05440547091936778,0.0,0.05440547091936778,,,-3.861376220773292,0.2029434603780457,0.0,0.2029434603780457,,,-3.788142300220275,0.060599538694898925,0.0,0.060599538694898925,,
11,11,-3.41679310798645,0.9191538095474243,4,-3.3911572006686197,0.020000019304051663,0.0,0.020000019304051663,,,-3.2350502625269084,0.05543480181991737,0.0,0.05543480181991737,,,-3.7766737052013255,0.21690534584859672,0.0,0.21690534584859672,,,-3.6970654794024456,0.07802579521113753,0.0,0.07802579521113753,,
12,12,-3.3752951622009277,0.9264522194862366,2,-3.390766193176006,0.019999971678397645,0.0,0.019999971678397645,,,-3.234404996954224,0.05429539801071038,0.0,0.05429539801071038,,,-3.6896989241173785,0.21315245282727646,0.0,0.21315245282727646,,,-3.5924198260011457,0.08602347737544808,0.0,0.08602347737544808,,
13,13,-3.334602117538452,0.9314038157463074,2,-3.3920930025803133,0.02000002633732849,0.0,0.02000002633732849,,,-3.235283075217827,0.052181490530577135,0.0,0.052181490530577135,,,-3.5944025189185673,0.19265880870393878,0.0,0.19265880870393878,,,-3.4765766371179754,0.08429801740493403,0.0,0.08429801740493403,,
14,14,-3.2943365573883057,0.9340625405311584,2,-3.391315259731209,0.020000010433908404,0.0,0.020000010433908404,,,-3.234029070294808,0.049766679307499645,0.0,0.049766679307499645,,,-3.486719990197912,0.1596988283612041,0.0,0.1596988283612041,,,-3.349801940435677,0.07676242282031172,0.0,0.07676242282031172,,
15,15,-3.2540855407714844,0.934493899345398,2,-3.389295951736984,0.020000021848198303,0.0,0.020000021848198303,,,-3.2315010804768396,0.04694029975869668,0.0,0.04694029975869668,,,-3.3660882919189463,0.12136200603779904,0.0,0.12136200603779904,,,-3.2148596165730807,0.06887498250927288,0.0,0.06887498250927288,,
16,16,-3.2132601737976074,0.9327378869056702,2,-3.386749678041929,0.020000023121988644,0.0,0.020000023121988644,,,-3.22841120684312,0.043535709121156306,0.0,0.043535709121156306,,,-3.234412280532885,0.08562013572512393,0.0,0.08562013572512393,,,-3.0753732380671424,0.06741071624431069,0.0,0.06741071624431069,,
17,17,-3.171098470687866,0.9285701513290405,2,-3.384448943519156,0.019999971238857,0.0,0.019999971238857,,,-3.2255034609595117,0.03900874707783401,0.0,0.03900874707783401,,,-3.0992764926916667,0.06046990402507868,0.0,0.06046990402507868,,,-2.939973105911175,0.07619984204160302,0.0,0.07619984204160302,,
18,18,-3.1277990341186523,0.9212704300880432,2,-3.3834258775310064,0.020000006850406774,0.0,0.020000006850406774,,,-3.223866225571658,0.03287313621894022,0.0,0.03287313621894022,,,-2.975232828358818,0.04877641530046917,0.0,0.04877641530046917,,,-2.82119493575263,0.09233473899133804,0.0,0.09233473899133804,,
19,19,-3.083921194076538,0.9105238318443298,2,-3.3819634246891326,0.019999972000780193,0.0,0.019999972000780193,,,-3.2219614755237376,0.024937204248045314,0.0,0.024937204248045314,,,-2.8760021540482086,0.04399415280406801,0.0,0.04399415280406801,,,-2.728732482001204,0.10673682992185916,0.0,0.10673682992185916,,
20,20,-3.0391464233398438,0.9017068147659302,2,-3.3799484180646377,0.02638611014491707,0.0,0.02638611014491707,,,-3.2199977466579224,0.019999975566823508,0.0,0.019999975566823508,,,-2.8137058265493136,0.03874313385113897,0.0,0.03874313385113897,,,-2.669258581213737,0.10773583721575147,0.0,0.10773583721575147,,
21,21,-2.9923975467681885,0.8970787525177002,6,-3.379335525261924,0.04413440842959946,0.0,0.04413440842959946,,,-3.221087206058547,0.020000004663397325,0.0,0.020000004663397325,,,-2.7912679112939287,0.0287825670441168,0.0,0.0287825670441168,,,-2.642814046298491,0.08866954241588818,0.0,0.08866954241588818,,
22,22,-2.943603992462158,0.8969904184341431,9,-3.380832533395814,0.0782854693706558,0.0,0.0782854693706558,,,-3.229196319470145,0.026987725588332623,0.0,0.026987725588332623,,,-2.796996112950657,0.0199999785561523,0.0,0.0199999785561523,,,-2.6418395963256494,0.05938849572108121,0.0,0.05938849572108121,,
