frame,phase,pelvis_tx,pelvis_ty,ncon,r_heel_btm_x,r_heel_btm_z,r_heel_btm_terrain_z,r_heel_btm_clearance,r_heel_btm_surface,r_heel_btm_edge_margin,r_toe_btm_x,r_toe_btm_z,r_toe_btm_terrain_z,r_toe_btm_clearance,r_toe_btm_surface,r_toe_btm_edge_margin,l_heel_btm_x,l_heel_btm_z,l_heel_btm_terrain_z,l_heel_btm_clearance,l_heel_btm_surface,l_heel_btm_edge_margin,l_toe_btm_x,l_toe_btm_z,l_toe_btm_terrain_z,l_toe_btm_clearance,l_toe_btm_surface,l_toe_btm_edge_margin
0,261,6.737009525299072,1.956714153289795,2,6.303549443699795,1.1311083614821453,1.0217425814712775,0.10936578001086783,,,6.458236938971597,1.0899163873103772,1.0468158837673835,0.04310050354299366,,,6.955497664516786,1.1474169366747284,1.1274168946614322,0.020000042013296193,,,7.108565489843056,1.1942703331241373,1.1522276645912806,0.042042668532856764,,
1,262,6.7806196212768555,1.9642759561538696,2,6.350577839307173,1.1538793373223035,1.0293654159964132,0.12451392132589034,,,6.496076001033082,1.0871314178819824,1.052949218850492,0.034182199031490335,,,6.987866221779891,1.1526635014507298,1.1326635154029514,0.019999986047778417,,,7.140375179331863,1.2013052301236236,1.1573836984329087,0.04392153169071489,,
2,263,6.807730197906494,1.98922598361969,2,6.469796723165468,1.1749168793440596,1.0486896096497595,0.1262272696943001,,,6.6059691207423406,1.0907617972369272,1.0707617990198908,0.019999998217036463,,,7.038819639650818,1.1830334475632978,1.1409225569437866,0.04211089061951112,,,7.1833049096307215,1.2519464837892822,1.16434218013424,0.08760430365504224,,
3,264,6.824726581573486,1.9848588705062866,2,6.5108964697341225,1.1974686149705702,1.0553514692150627,0.1421171457555075,,,6.634155532191268,1.095330458096944,1.0753305355791039,0.01999992251784022,,,7.033612512277065,1.160692296769623,1.1400785334594898,0.020613763310133093,,,7.17717055104235,1.2315166520285161,1.1633478617052764,0.06816879032323975,,
4,265,6.850564956665039,2.0042524337768555,2,6.570110849795136,1.2384334260409746,1.0649495304477274,0.17348389559324717,,,6.690861059864141,1.1333411508241031,1.084521936827821,0.048819213996282196,,,7.028333549702416,1.159223015175131,1.1392228662046064,0.0200001489705246,,,7.171947555226548,1.2299338149864316,1.1625012661045733,0.06743254888185835,,
5,266,6.884819030761719,2.024290084838867,2,6.64532457192258,1.2707920693886092,1.077140925675914,0.19365114371269532,,,6.772474090188319,1.173539822049288,1.0977505961775882,0.0757892258716999,,,7.02164003220976,1.15813776559012,1.138137913686481,0.019999851903638843,,,7.166343694397328,1.2265910339940056,1.1615929360786106,0.06499809791539501,,
6,267,6.927433013916016,2.0419695377349854,2,6.735282765031547,1.2903203057388186,1.0917222527952741,0.1985980529435445,,,6.87227764149937,1.2075108646274566,1.1139277578017384,0.09358310682571824,,,7.014835549981033,1.1570349555546355,1.1370349748898476,0.01999998066478792,,,7.161437248724163,1.2213229151911582,1.1607976501031896,0.06052526508796863,,
7,268,6.974625587463379,2.0555238723754883,2,6.840826482528289,1.2957195869178533,1.1088298381860697,0.18688974873178354,,,6.988267272859357,1.2333800875183443,1.132728521788464,0.10065156572988032,,,7.012123782899469,1.1565953841273446,1.1365954244551262,0.01999995967221846,,,7.160782845078175,1.2159711627406735,1.160691577790035,0.05527958495063845,,
8,269,7.020371437072754,2.06487774848938,2,6.95865728851464,1.2912869183933997,1.1279290382416296,0.1633578801517701,,,7.114320677175831,1.2539518226695807,1.1531605231362574,0.10079129953332333,,,7.012535266136181,1.1566620592996695,1.1366621217894242,0.019999937510245314,,,7.163003559651268,1.2112907378750588,1.1610515335040164,0.050239204371042456,,
9,270,7.062349796295166,2.0706725120544434,2,7.084432909070329,1.2835430873916207,1.148316013608526,0.13522707378309473,,,7.244234962195734,1.2741460765241772,1.174218334791705,0.09992774173247221,,,7.013421056758883,1.1568057536074867,1.1368056996268896,0.02000005398059712,,,7.165400976453636,1.2070760619889984,1.161440130889409,0.04563593109958952,,
