frame,phase,pelvis_tx,pelvis_ty,ncon,r_heel_btm_x,r_heel_btm_z,r_heel_btm_terrain_z,r_heel_btm_clearance,r_heel_btm_surface,r_heel_btm_edge_margin,r_toe_btm_x,r_toe_btm_z,r_toe_btm_terrain_z,r_toe_btm_clearance,r_toe_btm_surface,r_toe_btm_edge_margin,l_heel_btm_x,l_heel_btm_z,l_heel_btm_terrain_z,l_heel_btm_clearance,l_heel_btm_surface,l_heel_btm_edge_margin,l_toe_btm_x,l_toe_btm_z,l_toe_btm_terrain_z,l_toe_btm_clearance,l_toe_btm_surface,l_toe_btm_edge_margin
0,216,4.956818103790283,1.719146728515625,2,4.966419496147139,0.8250070644723095,0.8050071347872695,0.019999929685040052,,,5.116087620723869,0.8817913259534631,0.8292668470866367,0.05252447886682643,,,4.7430527627519306,0.9617749491007278,0.7688016120365709,0.19297333706415687,,,4.8690321696641785,0.8630116531375374,0.7892216191421534,0.07379003399538397,,
1,217,4.989295959472656,1.7273390293121338,2,4.959961229560031,0.8239603341827747,0.8039603140978346,0.020000020084940062,,,5.111290219182498,0.8761574297614675,0.8284892360788999,0.04766819368256758,,,4.846777511998458,0.9532816173458756,0.7856143607909305,0.16766725655494508,,,4.98906711479471,0.879942209705639,0.8086780881997591,0.07126412150587991,,
2,218,5.0306172370910645,1.7315726280212402,2,4.9531258104683795,0.8228523766927203,0.802852360743852,0.020000015948868244,,,5.106407715836927,0.869000587906877,0.8276978309163161,0.04130275699056085,,,4.961465726957916,0.9408854992763926,0.8042041781412376,0.13668132113515508,,,5.115090988185575,0.8958935107808561,0.8291053028786393,0.06678820790221685,,
3,219,5.078471660614014,1.7319856882095337,2,4.949607836836089,0.8222820712403799,0.802282132257075,0.019999938983304877,,,5.104660447369595,0.8620776476411077,0.8274146161005554,0.03466303154055228,,,5.087152420474305,0.9268407008765434,0.8245767393207768,0.10226396155576656,,,5.246439868968108,0.9109501772268358,0.8503956482186353,0.060554529008200464,,
4,220,5.1280717849731445,1.7291475534439087,2,4.9488224649158035,0.8221548213050205,0.8021548312911011,0.01999999001391939,,,5.105230891763549,0.8562341986885289,0.8275070794551893,0.028727119233339593,,,5.21784812435144,0.9144818440590632,0.8457612111900499,0.06872063286901331,,,5.377444426402988,0.9268923382105253,0.8716301821734374,0.05526215603708795,,
5,221,5.178788185119629,1.7223244905471802,2,4.947350474737027,0.8219162267687409,0.8019162363441436,0.019999990424597325,,,5.1049332832214205,0.8500704171726198,0.8274588400746913,0.022611577097928492,,,5.341571583060884,0.9050093911808359,0.8658155515612019,0.03919383961963396,,,5.49773766640369,0.9401825963526778,0.8911285182568808,0.04905407809579698,,
6,222,5.232803821563721,1.7184916734695435,2,4.945501140662782,0.8294533626479297,0.8016164777100759,0.027836884937853745,,,5.104227117566617,0.8502154492012199,0.8273443776554575,0.0228710715457624,,,5.447031469584372,0.9029095343543698,0.8829095487861897,0.019999985568180167,,,5.599235765593754,0.9524963488751181,0.9075803492145221,0.04491599966059601,,
7,223,5.265844345092773,1.7253851890563965,2,4.926501334551207,0.8511232694645379,0.7985367983774585,0.05258647108707937,,,5.086159637410902,0.8627088778816766,0.8244158190743186,0.038293058807358005,,,5.5065053883905195,0.9125497617787964,0.8925496786644348,0.020000083114361633,,,5.656387065480602,0.9687679326988201,0.9168440056992333,0.05192392699958681,,
8,224,5.291848182678223,1.7277196645736694,2,4.915805493367276,0.8670811319925688,0.7968031090521214,0.07027802294044738,,,5.075881169629969,0.8679631008180034,0.8227497818205683,0.04521331899743508,,,5.538419698251004,0.917722626383276,0.8977226704262931,0.019999955956982896,,,5.688490272131602,0.973434588531688,0.9220476157494223,0.05138697278226567,,
9,225,5.334601402282715,1.7312209606170654,2,4.940581406331065,0.8803118791377712,0.8008190377754585,0.07949284136231272,,,5.100172456379827,0.8678340292478136,0.8266871574615043,0.04114687178630927,,,5.57265039912622,0.9232711124375336,0.903271126100385,0.019999986337148612,,,5.7242682663909905,0.9746230570620582,0.9278468722700463,0.046776184792011954,,
