frame,phase,pelvis_tx,pelvis_ty,ncon,r_heel_btm_x,r_heel_btm_z,r_heel_btm_terrain_z,r_heel_btm_clearance,r_heel_btm_surface,r_heel_btm_edge_margin,r_toe_btm_x,r_toe_btm_z,r_toe_btm_terrain_z,r_toe_btm_clearance,r_toe_btm_surface,r_toe_btm_edge_margin,l_heel_btm_x,l_heel_btm_z,l_heel_btm_terrain_z,l_heel_btm_clearance,l_heel_btm_surface,l_heel_btm_edge_margin,l_toe_btm_x,l_toe_btm_z,l_toe_btm_terrain_z,l_toe_btm_clearance,l_toe_btm_surface,l_toe_btm_edge_margin
0,0,1.0703880973160267,1.0554765462875366,4,0.7164251749687053,0.2176331673340835,0.11612538526768443,0.10150778206639907,,,0.8659047974525207,0.16035452972779102,0.14035454325527097,0.019999986472520048,,,1.3148309690032267,0.26146723452007503,0.21312100435897177,0.04834623016110326,,,1.4611636376407016,0.3263652307508172,0.2368400724717268,0.08952515827909038,,
1,1,1.0974987521767616,1.0636543035507202,4,0.7595652774357343,0.2493452184677326,0.12311796620216926,0.12622725226556336,,,0.8957376750126076,0.1651901363606003,0.14519015557230056,0.01999998078829973,,,1.3285881939210846,0.2574617866869708,0.21535091349619634,0.042110873190774445,,,1.4730734639009877,0.3263748229129553,0.23877053668664963,0.08760428622630564,,
2,2,1.1144951060414314,1.0592873096466064,4,0.8006649942020678,0.2718970733035301,0.12977982093681292,0.14211725236671716,,,0.9239240566592133,0.16975891642990407,0.14975888730085413,0.02000002912904994,,,1.3233810367450094,0.23512075510258293,0.21450688518124003,0.020613869921342898,,,1.466939075510294,0.30594511036147626,0.23777621342702657,0.06816889693444969,,
3,3,1.1403333619236946,1.0786806344985962,8,0.859879255053791,0.3128616459553604,0.13937786284683917,0.17348378310852125,,,0.980629465122796,0.20776937073848906,0.15895026922693262,0.04881910151155644,,,1.3181019549610706,0.2336512350895172,0.21365119860371812,0.020000036485799094,,,1.4617159604852032,0.30436203490081776,0.236929598503685,0.06743243639713276,,
4,4,1.1745875999331474,1.098718523979187,2,0.9350931410940088,0.34522052772156947,0.15156928464365352,0.19365124307791595,,,1.062242659359748,0.24796828038224844,0.1721789551453279,0.07578932523692053,,,1.3114086013811874,0.23256622392308007,0.2125662726542207,0.019999951268859367,,,1.4561122635687564,0.30101949232696584,0.23602129504635025,0.0649981972806156,,
5,5,1.2172017991542816,1.1163979768753052,2,1.025051550269813,0.3647487640717783,0.16615064678529598,0.19859811728648233,,,1.162046426737635,0.2819393229604163,0.1883561517917603,0.093583171168656,,,1.3046043352192986,0.2314634138875955,0.21146336887986952,0.02000004500772598,,,1.451206033962429,0.2957513735241181,0.2352260440932115,0.06052532943090663,,
6,6,1.2643942087888718,1.129952311515808,2,1.130595103853782,0.370148045250813,0.18325820560746367,0.18688983964334935,,,1.278035894184849,0.3078085458513041,0.20715688920985795,0.10065165664144618,,,1.3018924042249624,0.2310238424603046,0.21102379187652032,0.02000005058378429,,,1.4505514664036678,0.29039962107363343,0.23511994521142915,0.05527967586220428,,
7,7,1.310139924287796,1.1393061876296997,2,1.2484257757296815,0.3657153767263596,0.2023573839250551,0.16335799280130453,,,1.4040891643908728,0.32838028100254063,0.22758886881968313,0.1007914121828575,,,1.3023037533512234,0.23109051763262928,0.21109046747284993,0.020000050159779348,,,1.4527720468663101,0.2857191962080185,0.23547987918744206,0.050239317020576435,,
8,8,1.3521186709403992,1.1451008319854736,2,1.3742017837155618,0.35797142651529346,0.22274442209052675,0.1352270044247667,,,1.5340038368409674,0.3485744156478499,0.24864674327370587,0.09992767237414404,,,1.303189931404116,0.23123409273115988,0.2112341081088904,0.019999984622269484,,,1.4551698510988693,0.2815044011126717,0.23586853937140975,0.04563586174126197,,
9,9,1.3909508287906647,1.1480491161346436,2,1.5043166013309075,0.35343437468043426,0.24383473808239084,0.10959963659804342,,,1.6632192506349224,0.3727979494695952,0.2695912748641846,0.10320667460541061,,,1.3039211224584624,0.23135258524547023,0.21135262689613704,0.019999958349333186,,,1.4571687918591238,0.27761435925500494,0.23619254775919704,0.0414218114958079,,
