frame,phase,pelvis_tx,pelvis_ty,ncon,r_heel_btm_x,r_heel_btm_z,r_heel_btm_terrain_z,r_heel_btm_clearance,r_heel_btm_surface,r_heel_btm_edge_margin,r_toe_btm_x,r_toe_btm_z,r_toe_btm_terrain_z,r_toe_btm_clearance,r_toe_btm_surface,r_toe_btm_edge_margin,l_heel_btm_x,l_heel_btm_z,l_heel_btm_terrain_z,l_heel_btm_clearance,l_heel_btm_surface,l_heel_btm_edge_margin,l_toe_btm_x,l_toe_btm_z,l_toe_btm_terrain_z,l_toe_btm_clearance,l_toe_btm_surface,l_toe_btm_edge_margin
0,0,0.699999988079071,0.9954403638839722,4,0.3460370657317497,0.15759698617542867,0.05608916182594193,0.10150782434948674,,,0.4955166882155652,0.10031834856913618,0.0803183198135285,0.02000002875560769,,,0.9444428597662711,0.2014310533614202,0.15308478091722927,0.04834627244419093,,,1.090775528403746,0.2663290495921623,0.1768038490299843,0.089525200562178,,
1,1,0.7405814751982689,1.0058015584945679,4,0.40264800045724136,0.191492474611214,0.06526523050003427,0.12622724411117972,,,0.5388203980341146,0.10733739250408167,0.08733741987016556,0.019999972633916105,,,0.9716709169425918,0.19960904283045217,0.15749817779406136,0.042110865036390804,,,1.116156186922495,0.26852207905643666,0.18091780098451468,0.08760427807192198,,
2,2,0.7792291641235352,1.0049439668655396,8,0.46539905228417183,0.21755373164932598,0.0754365510007035,0.1421171806486225,,,0.5886581147413172,0.1154155747757,0.0954156173647447,0.019999957410955296,,,0.9881150948271133,0.18077741344837886,0.1601636152451306,0.020613798203248268,,,1.131673133592398,0.2516017687072722,0.18343294349091713,0.06816882521635506,,
3,3,0.8171938061714172,1.0263029336929321,4,0.5367396993015137,0.26048394623579946,0.08700015932937032,0.17348378690642913,,,0.6574899093705187,0.1553916710189281,0.10657256570946373,0.04881910530946436,,,0.9949623992087933,0.18127353536995647,0.16127349508624925,0.02000004028370722,,,1.1385764047329259,0.251984335181257,0.18455189498621613,0.06743244019504088,,
4,4,0.8549821823835373,1.046913743019104,2,0.6154877235443988,0.2934157478357096,0.09976442972882055,0.19365131810688907,,,0.7426372418101381,0.1961635004963886,0.12037410023049495,0.07578940026589363,,,0.9918031838315772,0.18076144403722,0.16076141773938768,0.02000002629783232,,,1.1365068460191463,0.24921471244110577,0.18421644013151725,0.06499827230958852,,
5,5,0.8925631791353226,1.063777208328247,2,0.7004129302508539,0.3121279966158638,0.11352995988087812,0.19859803673498572,,,0.8374078067186759,0.2293185555045018,0.13573546488734242,0.09358309061715939,,,0.9799657152003398,0.17884264643168113,0.15884268197545168,0.019999964456229452,,,1.1265674139434703,0.24313060606820375,0.18260535718879364,0.060525248879410104,,
6,6,0.9298224747180939,1.0757215023040771,2,0.7960233697830046,0.3159172371636114,0.129027459849062,0.18688977731454942,,,0.9434641601140716,0.25357773776410253,0.15292614345145628,0.10065159431264625,,,0.9673206701541847,0.176793034373103,0.1567930461181186,0.01999998825498442,,,1.1159797323328902,0.23616881298643183,0.18088919945302745,0.05527961353340438,,
7,7,0.9667887389659882,1.083652377128601,2,0.9050745904078739,0.31006156737929785,0.14670357656219588,0.16335799081710198,,,1.0607379790690652,0.27272647165547886,0.17193506145682394,0.10079141019865492,,,0.9589525680294155,0.1754367082855675,0.1554366601099907,0.020000048175576823,,,1.1094208615445023,0.23006538686095676,0.17982607182458282,0.05023931503637394,,
8,8,1.0037091672420502,1.0886270999908447,2,1.0257922800172128,0.30149769569170315,0.16627071169968122,0.13522698399202193,,,1.1855943331426184,0.2921006848242596,0.19217303288286033,0.09992765194139927,,,0.9547804277057668,0.17476036190756958,0.15476039771804484,0.019999964189524738,,,1.10676034740052,0.22503067028908144,0.1793948289805642,0.04563584130851725,,
9,9,1.040904849767685,1.0913101434707642,2,1.1542706223079275,0.2966954031930935,0.18709577134071687,0.10959963185237664,,,1.3131732716119422,0.31605897798225446,0.21285230812251058,0.10320666985974389,,,0.9538751434354827,0.17461361375812948,0.15461366015446312,0.019999953603666354,,,1.107122812836144,0.2208753877676642,0.1794535810175231,0.041421806750141094,,
10,10,1.0784146189689636,1.0915546417236328,2,1.2815026068713475,0.29919911575483643,0.207718808807881,0.09148030694695544,,,1.4349829908741631,0.3446828671453305,0.23259645039011273,0.11208641675521774,,,0.9533547615547632,0.1745292579934586,0.15452931143460202,0.019999946558856563,,,1.1078186893834276,0.21655181058734518,0.17956637567490735,0.03698543491243783,,
11,11,1.1167942583560944,1.0883301496505737,2,1.3948353600796441,0.30594852728538247,0.2260889193087239,0.07985960797665856,,,1.5405836457790016,0.3721485048831893,0.2497132647676642,0.12243524011552509,,,0.9491077113842108,0.1738409159546981,0.15384090690257518,0.02000000905212293,,,1.1049675823195317,0.21034708771722857,0.1791042396168762,0.031242848100352383,,
